ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,MeanValue,MinValue,MaxValue,MeanSaturation,MinSat,MaxSat,TextureValue,TextureSat,TextureLaplacian,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,GroundTruth_Label,Target
BloodImage_00009.jpeg,GlobuloRosso,460,335,80,80,5735.0,289.054,0.862553,1.0,150.551,149.687,180.315,180.805,172,213,49.3269,20,79,3.60733,8.45038,2.78754,0.788109,4.43757,4.016,5.71356,-10.7026,8.60534,10.7587,GlobuloRosso,1
BloodImage_00009.jpeg,GlobuloRosso,137,378,61,80,2138.0,265.48,0.3812,0.7625,170.871,153.45,184.828,185.599,171,206,44.9628,15,91,5.09554,14.8482,3.50082,0.598498,1.53145,2.77664,3.5521,7.27403,-7.05912,6.73381,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloBianco,285,258,219,148,16675.0,679.269,0.454142,1.47973,212.52,151.641,161.991,212.52,174,242,72.8787,9,121,9.21825,20.8171,4.72987,0.582373,1.43753,3.25886,4.13867,8.15743,5.51067,-7.89394,GlobuloBianco,0
BloodImage_00010.jpeg,GlobuloBianco,37,232,144,183,15700.0,635.754,0.488125,0.786885,205.454,137.779,151.807,205.459,172,244,83.3295,6,144,10.4222,28.0898,4.8628,0.678831,1.81582,3.44983,4.2228,8.06485,5.17788,-8.85111,GlobuloBianco,0
BloodImage_00010.jpeg,GlobuloRosso,0,0,80,80,5002.0,356.711,0.493994,1.0,159.283,154.578,174.705,174.798,156,201,33.4885,3,62,8.80694,11.9496,3.46306,0.725247,2.85156,3.43268,4.21106,-8.27793,-5.73173,8.11782,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,249,0,48,46,749.5,160.953,0.363565,1.04348,176.816,165.365,179.802,180.949,168,192,22.2841,3,45,3.99601,6.69244,3.66267,0.439096,1.04533,2.08248,2.61864,5.01439,3.2476,5.33227,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,485,0,61,67,2319.0,318.652,0.286997,0.910448,173.208,162.379,182.622,183.282,166,199,29.8486,9,54,4.98199,6.70598,3.33123,0.571909,2.11507,4.04629,3.57863,7.39799,-4.63886,-8.14365,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,211,0,55,46,1129.0,179.054,0.442524,1.19565,169.112,160.191,177.922,178.434,166,192,27.6364,13,46,5.40532,6.28352,3.92981,0.543446,1.31793,2.78647,3.29586,6.44477,4.31484,6.54085,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,18,5,79,80,5250.5,326.267,0.619818,0.9875,161.112,155.122,175.27,175.444,156,201,33.0611,3,62,8.35978,12.0089,3.63302,0.765628,3.93908,3.96768,4.90295,-9.66292,6.89394,-9.39341,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,464,11,55,56,1958.0,197.397,0.631454,0.982143,165.407,156.833,179.12,179.746,165,199,34.5339,15,54,6.34691,7.13325,3.39381,0.699446,1.98771,3.18594,4.1953,-8.2126,-5.29917,7.94048,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,276,87,50,60,1650.0,262.853,0.300102,0.833333,168.594,165.428,184.789,185.025,175,196,29.135,14,52,3.90667,7.62158,3.16897,0.563723,3.88848,2.20847,3.73666,-6.75617,6.53603,-7.06484,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,313,85,80,79,5504.5,307.439,0.731831,1.01266,159.802,155.947,181.989,182.22,167,206,39.5475,9,63,4.60279,8.23634,2.95265,0.783108,3.91374,4.43066,6.47428,-12.2084,9.14288,-11.9961,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,565,91,75,80,5520.5,323.698,0.662075,0.9375,155.005,156.636,180.689,180.71,153,243,40.1653,16,64,8.22235,8.72494,3.5549,0.777478,3.36331,3.88234,6.22174,-11.5118,-8.12334,11.3621,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,69,136,80,80,4471.5,390.752,0.36801,1.0,166.092,158.76,177.391,177.893,153,233,29.6841,10,79,9.49768,8.92614,4.12735,0.697267,3.03442,3.05745,3.79583,-8.12966,5.39246,-7.22582,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,577,165,63,80,4346.5,315.983,0.547045,0.7875,154.551,158.093,183.939,183.939,165,206,43.054,17,62,5.64812,7.13356,2.72296,0.761507,2.55984,4.42673,6.67602,12.2433,8.31582,-12.8025,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,280,194,55,50,2200.0,187.054,0.790131,1.1,169.996,165.178,188.704,188.704,178,195,32.5829,20,45,2.68947,3.49414,2.90052,0.78182,2.95427,4.10304,5.6098,10.4783,7.09692,11.1003,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,185,241,80,80,5915.0,298.912,0.831915,1.0,154.166,153.253,183.806,183.996,167,203,47.2161,23,67,5.23771,6.34111,2.54204,0.784797,3.44661,5.06539,7.50283,-13.9748,-10.0851,-13.9056,GlobuloRosso,1
BloodImage_00010.jpeg,GlobuloRosso,563,269,77,80,5679.0,308.426,0.750203,0.9625,149.11,153.586,182.26,182.26,159,246,48.3397,24,75,6.40602,7.27682,3.22468,0.782793,3.33748,5.17301,7.24365,13.488,-9.01014,-13.8598,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloBianco,15,198,187,152,15142.0,793.921,0.301883,1.23026,204.618,135.057,148.022,204.618,164,240,86.0326,8,142,11.2914,30.5644,5.01989,0.662722,2.10569,3.3627,4.50156,-8.81221,-5.97478,-8.47546,GlobuloBianco,0
BloodImage_00012.jpeg,Piastrina,421,410,36,18,482.0,88.7696,0.76865,2.0,211.747,158.923,172.854,211.747,182,234,63.1897,25,113,11.1078,23.7202,5.10779,0.704161,1.86993,4.58848,5.48298,10.6235,6.63082,10.7272,Piastrina,2
BloodImage_00012.jpeg,Piastrina,360,49,25,24,412.0,79.9411,0.810152,1.04167,196.533,146.295,154.647,196.533,176,223,64.7857,26,116,11.219,25.2073,5.097,0.768973,2.55958,4.2575,5.81761,11.7364,7.36433,-10.8589,Piastrina,2
BloodImage_00012.jpeg,GlobuloRosso,348,0,80,76,4285.5,324.953,0.509999,1.05263,158.068,153.515,176.208,180.829,168,223,43.2445,4,116,8.28619,14.6462,3.45626,0.728735,2.56119,2.89599,4.56057,-8.29268,-6.00165,-9.16733,Piastrina,2
BloodImage_00012.jpeg,GlobuloRosso,295,0,80,80,4482.5,325.581,0.531389,1.0,162.729,155.397,177.957,180.759,168,223,38.5257,8,116,6.65629,13.2329,3.43743,0.699327,2.15695,3.08249,4.163,-8.21261,5.56568,7.8185,Piastrina,2
BloodImage_00012.jpeg,GlobuloRosso,230,17,80,73,4253.0,322.853,0.512739,1.09589,166.903,160.71,182.654,182.851,169,198,33.5978,11,53,5.39215,6.12925,2.87086,0.728156,2.43244,3.06141,4.43333,-8.27339,-5.88914,8.41029,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,523,92,80,80,6234.0,314.828,0.790367,1.0,138.114,145.02,177.545,177.545,151,197,57.0,26,79,4.42923,6.02669,2.4319,0.778543,6.56072,6.8902,7.97268,15.4041,-11.253,17.9181,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,392,178,80,80,4209.0,366.108,0.394613,1.0,169.785,165.638,186.599,186.725,174,206,30.6319,12,52,3.97315,6.13339,2.89437,0.731159,3.58123,3.06569,4.39896,8.14817,-6.92088,-8.69426,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,511,218,80,80,6041.0,344.426,0.63992,1.0,152.943,154.489,180.949,180.963,144,211,42.8814,18,68,6.05385,6.47224,3.03502,0.772739,4.33746,5.19701,5.51687,-11.4487,-7.70041,10.8898,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,568,241,72,80,5365.5,292.042,0.790552,0.9,151.273,153.592,181.374,181.374,144,253,45.4716,21,74,9.65393,7.32849,3.51052,0.778259,3.29419,4.02412,5.98984,12.4911,-7.6404,-10.997,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,0,328,80,80,3804.0,414.652,0.278025,1.0,165.805,163.252,182.403,182.558,166,207,31.0425,12,67,6.13483,7.56102,3.52289,0.623169,2.02623,2.53185,2.96908,5.77475,3.99202,6.04398,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,275,341,75,76,3278.5,366.777,0.306254,0.986842,164.744,168.509,195.038,195.038,184,202,41.2942,19,58,3.12456,6.84921,2.87519,0.681668,2.52592,2.58522,4.18268,-7.58838,-6.19577,8.07708,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,45,352,75,70,4186.0,253.338,0.819612,1.07143,168.267,162.788,184.144,184.261,163,207,32.6902,9,60,5.1648,7.55746,3.60355,0.790218,3.50052,4.1436,6.86428,-13.0426,8.72747,12.3782,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,494,359,80,80,5835.5,342.669,0.624508,1.0,155.939,159.175,185.464,185.522,149,255,44.3409,19,84,8.46774,7.69977,4.12609,0.766475,3.62749,5.14697,5.68989,11.9185,-7.50377,11.1136,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,564,369,76,80,5523.5,312.527,0.71064,0.95,153.643,154.668,183.84,183.857,167,200,45.6894,19,68,3.16855,6.98387,2.70832,0.772475,4.16813,3.96522,6.72591,12.105,-8.81607,12.4937,GlobuloRosso,1
BloodImage_00012.jpeg,GlobuloRosso,147,403,80,70,4485.5,277.439,0.732297,1.14286,162.543,162.937,192.178,192.188,178,203,43.8378,17,62,4.27486,6.8861,2.67661,0.766954,2.8969,3.391,5.76696,-10.4708,7.59751,10.5255,GlobuloRosso,1
BloodImage_00013.jpeg,GlobuloBianco,51,226,154,149,13612.0,763.068,0.293768,1.03356,207.393,134.45,149.127,207.393,167,244,89.0967,11,140,11.6668,27.1645,4.91812,0.69224,3.21556,3.07798,5.46296,10.3522,-7.158,9.74637,GlobuloBianco,0
BloodImage_00013.jpeg,GlobuloRosso,208,0,80,80,5993.5,318.042,0.744599,1.0,152.312,152.651,178.557,178.607,167,202,42.2689,14,62,5.48025,7.30554,2.78679,0.779307,4.05089,4.38189,6.90997,-12.8786,-9.3075,-12.6116,GlobuloRosso,1
BloodImage_00013.jpeg,GlobuloRosso,389,133,80,80,5910.5,294.326,0.857387,1.0,150.302,149.719,178.512,178.686,166,203,44.7519,11,60,3.61398,6.54293,2.60302,0.787248,4.33428,4.44392,5.95944,-11.3418,8.43626,-11.2852,GlobuloRosso,1
BloodImage_00013.jpeg,GlobuloRosso,449,417,80,63,3229.5,254.61,0.626028,1.26984,156.162,157.857,186.778,186.778,170,201,45.4611,23,69,5.13368,11.1219,3.464,0.727968,2.25164,3.25887,5.37112,9.6871,6.53256,10.8579,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloBianco,360,346,106,101,6435.0,350.818,0.657043,1.0495,199.12,120.53,130.146,199.238,165,235,103.837,13,152,12.4987,36.7851,5.15041,0.76956,3.19318,3.47592,4.74142,8.89004,7.2413,-9.23741,GlobuloBianco,0
BloodImage_00020.jpeg,Piastrina,87,132,24,23,386.5,76.5269,0.829337,1.04348,194.812,156.226,162.473,194.812,178,212,50.8005,27,82,7.12897,14.9313,4.23299,0.782967,3.29399,3.49779,6.32202,11.4113,7.97382,11.357,Piastrina,2
BloodImage_00020.jpeg,GlobuloRosso,155,0,80,80,6197.5,334.728,0.695092,1.0,151.806,150.942,176.278,176.282,166,199,41.0332,19,62,4.84,7.56929,2.63889,0.775836,5.67599,6.34683,6.79944,-13.3726,-9.63744,-15.5727,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,166,9,80,80,6239.0,314.828,0.791001,1.0,151.559,150.723,176.692,176.694,166,199,41.7636,8,62,4.78406,7.39999,2.55553,0.778277,7.61931,7.93455,8.94909,17.3909,-12.7587,-27.6302,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,530,40,78,80,5063.0,304.853,0.684601,0.975,151.753,144.563,174.104,175.15,134,210,47.7513,12,78,11.5261,8.71372,3.265,0.770721,3.33731,3.56359,5.22477,-10.0261,6.89847,9.65511,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,456,66,80,80,5539.0,331.539,0.633245,1.0,155.376,152.715,180.969,180.978,168,204,42.9524,10,72,5.94486,9.791,3.04167,0.777238,2.96516,4.05859,6.75275,-12.6171,-9.27631,-12.1864,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,226,126,80,80,5507.0,370.225,0.504885,1.0,158.194,156.693,182.486,182.534,169,201,40.2519,15,63,4.36967,6.79043,2.84021,0.754402,3.41829,4.26266,4.77779,-9.37455,-6.49247,9.5616,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,0,147,80,80,5990.5,319.556,0.737188,1.0,152.304,152.429,175.316,175.319,153,211,37.9083,8,67,7.03855,7.90388,2.97205,0.773164,4.0987,4.98269,6.09292,13.248,-8.36245,11.6309,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,121,173,80,80,4682.0,395.48,0.376177,1.0,165.096,160.422,181.53,181.808,165,202,32.7831,6,59,4.76025,9.68079,3.13248,0.733852,4.09978,3.45704,4.32499,-8.2934,6.41406,8.47756,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,308,216,80,80,3666.0,398.108,0.290671,1.0,172.937,163.882,187.486,188.901,156,220,35.3153,16,89,7.22641,8.42173,4.10189,0.62658,2.04381,2.20078,3.38946,6.2957,5.2585,6.38325,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,69,295,69,74,4036.0,259.196,0.754926,0.932432,169.667,162.954,184.896,185.037,164,229,32.4007,12,53,6.53949,4.9005,3.28578,0.777177,3.2737,3.33495,5.14321,9.69935,6.88395,9.43966,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,0,296,80,80,5753.0,319.598,0.707777,1.0,163.9,161.747,182.364,182.423,164,205,32.4098,8,59,5.75713,8.60285,3.22399,0.770675,3.21644,4.00437,5.58897,-10.5716,-7.3078,10.5057,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,478,377,80,80,5661.0,303.255,0.773549,1.0,155.253,155.691,183.29,183.304,165,198,43.938,18,69,3.85276,9.32465,2.92171,0.775382,3.19081,3.68355,6.56149,11.9652,-8.28985,11.7535,GlobuloRosso,1
BloodImage_00020.jpeg,GlobuloRosso,130,390,80,80,5814.0,297.255,0.826851,1.0,162.169,161.7,189.041,189.043,171,219,40.512,26,61,5.17214,5.34498,3.21801,0.784728,4.12521,3.82805,5.81537,-10.6854,9.20041,-10.9873,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloBianco,118,209,158,145,15667.5,725.536,0.374017,1.08966,208.793,148.433,158.687,208.793,177,245,73.0323,9,139,9.2649,37.5399,4.21777,0.757634,2.91986,4.42196,4.67527,-9.22467,-6.17157,10.4457,GlobuloBianco,0
BloodImage_00022.jpeg,Piastrina,402,207,20,19,256.0,61.9411,0.838478,1.05263,207.018,173.58,172.845,207.018,189,222,43.7527,28,59,7.1592,7.2567,5.47953,0.784324,3.07949,3.77491,5.61723,10.915,8.07966,-10.3273,Piastrina,2
BloodImage_00022.jpeg,Piastrina,157,5,28,22,422.0,81.9411,0.789802,1.27273,189.551,149.619,147.135,189.551,168,205,57.1569,24,96,8.14273,17.7762,4.89019,0.754468,2.36867,3.51827,5.02868,9.41624,6.34198,-9.49647,Piastrina,2
BloodImage_00022.jpeg,GlobuloRosso,155,2,31,29,649.5,97.8406,0.85261,1.06897,186.228,158.368,154.195,186.987,164,205,44.57,8,96,8.8708,23.0527,4.7092,0.791769,3.71073,3.86166,6.803,-13.0949,9.02769,12.138,Piastrina,2
BloodImage_00022.jpeg,GlobuloRosso,0,56,80,80,6241.0,316.0,0.785398,1.0,152.933,149.561,173.861,174.242,156,229,39.678,18,66,6.57567,7.08153,2.83398,0.778151,32.1591,31.1972,30.9555,62.0832,-47.0538,62.3704,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,327,63,80,80,4882.0,350.024,0.500739,1.0,161.248,154.132,179.603,180.03,161,255,39.4485,14,80,8.63005,9.4965,3.7277,0.739455,2.4725,4.16664,4.39865,8.70264,5.699,-9.1957,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,22,72,75,80,5069.5,291.983,0.747241,0.9375,158.653,151.851,173.245,174.218,156,207,36.1112,4,66,7.22444,9.37848,3.35614,0.777764,3.45422,3.74586,5.3214,-10.0655,7.28591,-9.95859,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,470,80,80,80,6032.5,303.355,0.823766,1.0,168.822,160.666,183.687,184.0,169,227,34.3102,5,59,8.20055,7.65568,3.32045,0.784741,5.06294,4.52141,6.05777,-11.3599,8.99718,11.9728,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,481,132,80,80,5911.0,320.284,0.724102,1.0,166.261,155.995,181.5,182.24,167,208,38.1249,14,61,6.39857,6.34925,2.9482,0.770825,3.86605,4.46869,6.94858,13.3057,-8.89698,-12.6685,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,37,166,80,74,4655.0,272.995,0.784911,1.08108,174.612,166.656,183.201,184.004,171,212,25.1245,4,47,6.18769,6.29528,3.30926,0.766602,2.59696,3.44867,5.05041,9.36267,6.60409,-9.60025,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,0,209,80,80,5661.5,322.468,0.684176,1.0,166.363,162.344,182.033,182.11,170,205,29.7695,8,48,4.77018,6.48325,3.00583,0.772251,3.66439,4.07075,5.41184,-10.2411,-7.36321,-10.3918,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,576,386,64,79,4368.5,258.811,0.819551,0.810127,164.293,153.245,182.413,182.839,148,244,42.5129,16,74,9.04192,7.73987,4.20412,0.77519,2.85791,3.69294,5.18747,-9.64878,-6.7217,-10.1443,GlobuloRosso,1
BloodImage_00022.jpeg,GlobuloRosso,406,394,80,80,6173.5,324.385,0.73726,1.0,155.429,157.856,189.389,189.389,160,231,48.1623,20,91,4.80123,7.52303,3.19436,0.779563,5.54643,5.93485,6.97772,13.6189,-9.7809,13.5549,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloBianco,120,45,144,151,12852.0,747.436,0.28909,0.953642,199.263,129.34,140.446,199.268,166,248,89.47,10,146,10.212,33.7517,4.80504,0.745167,2.7006,3.35626,6.69784,-12.0685,-8.16407,11.7749,GlobuloBianco,0
BloodImage_00023.jpeg,Piastrina,146,311,19,12,160.5,51.2132,0.768991,1.58333,198.587,177.462,169.859,198.587,186,211,36.8043,28,47,6.86461,4.53426,4.21153,0.743269,2.16119,5.60816,7.68573,-14.3924,-8.78637,14.6422,Piastrina,2
BloodImage_00023.jpeg,GlobuloRosso,501,0,49,80,878.0,263.137,0.159346,0.6125,170.614,169.029,183.608,183.969,172,205,24.2656,8,51,4.10648,10.9943,3.20553,0.0546145,0.263917,0.98377,1.17537,2.26343,1.45013,-2.96289,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,51,0,63,79,2262.0,353.078,0.228014,0.797468,172.438,168.553,179.437,180.185,164,200,19.0827,0,53,4.33316,8.18362,3.40093,0.412523,1.71294,2.14792,2.36828,4.96962,3.65026,-4.67642,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,536,0,80,80,3684.5,278.208,0.598203,1.0,159.816,154.184,178.521,179.344,140,202,38.2745,12,60,8.86595,8.04499,3.32055,0.719758,3.60446,2.47267,4.24882,7.64506,7.62269,8.02039,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,372,0,80,80,5156.5,296.811,0.735537,1.0,153.739,148.831,177.355,178.136,169,210,44.2832,16,60,5.00058,6.83749,2.79312,0.765889,2.86336,3.40262,6.61313,11.6681,8.10356,11.976,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,296,122,78,65,3402.0,290.652,0.506055,1.2,171.113,164.383,184.754,184.916,166,195,28.9963,8,48,4.58409,6.40286,3.11202,0.682551,2.40009,2.63645,3.52779,-6.66443,-4.73039,-6.9367,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,531,175,80,80,5534.5,282.61,0.870788,1.0,155.288,151.614,179.468,179.485,169,197,41.7629,8,58,3.46484,7.83926,2.9266,0.790146,4.89197,3.90928,5.91705,-10.8386,-8.53171,11.5422,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,28,187,77,80,4860.0,306.569,0.649817,0.9625,168.603,163.371,182.365,182.63,168,213,29.4121,3,59,7.56072,9.69708,3.37702,0.740551,2.44643,4.52334,5.48723,10.7058,6.74253,-10.5944,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,191,235,60,46,818.5,188.953,0.288084,1.30435,179.682,169.043,188.027,188.293,182,198,26.5504,13,41,2.58011,4.71343,3.23146,0.30164,0.861728,1.24307,1.72866,3.32996,2.58759,-3.40692,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,202,255,77,76,3745.0,272.108,0.635595,1.01316,169.448,165.77,191.089,191.093,181,204,36.4553,20,59,3.40868,5.45264,2.88193,0.74123,2.64977,2.79629,4.812,-8.6165,-6.13751,-10.0036,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,577,276,63,65,2969.0,231.882,0.693881,0.969231,160.718,154.459,181.856,182.123,171,206,40.6352,7,61,4.18647,7.19216,3.03627,0.734786,2.12956,4.84163,5.47781,11.2189,6.74229,10.653,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,541,363,80,80,5927.0,337.598,0.653499,1.0,149.343,149.436,181.254,181.264,152,202,49.737,21,75,4.17347,7.55896,2.92926,0.778776,3.54177,4.43766,7.10175,-13.1087,8.98526,12.9601,GlobuloRosso,1
BloodImage_00023.jpeg,GlobuloRosso,66,410,80,70,4208.5,295.095,0.607312,1.14286,158.117,154.208,181.267,181.575,158,207,41.3913,15,64,5.33914,8.58594,3.7994,0.746981,2.57199,3.56461,5.10239,10.2974,6.42251,9.44004,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloBianco,326,0,142,105,11714.0,470.392,0.665266,1.35238,199.329,129.935,140.34,199.329,170,232,88.4358,17,151,8.89081,31.1661,4.46892,0.757775,2.58364,3.30568,4.8691,-9.03201,-6.18746,-9.2225,GlobuloBianco,0
BloodImage_00024.jpeg,GlobuloRosso,524,0,80,80,5465.0,300.083,0.762635,1.0,148.4,149.932,177.727,177.761,141,204,46.1237,8,82,7.09225,9.93285,3.82241,0.769505,2.99449,3.53924,5.74114,11.0306,7.25925,10.3925,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,518,37,80,59,3262.0,240.024,0.711513,1.35593,149.811,151.952,175.95,176.013,139,195,41.2252,0,63,9.28167,11.176,3.02326,0.743707,2.53677,2.90366,4.4212,8.59601,-6.45633,8.10517,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,95,98,72,64,3827.0,245.74,0.796372,1.125,160.273,153.756,177.94,178.615,162,214,38.4841,7,58,9.56545,9.58892,3.31212,0.770987,2.93028,3.37773,5.18998,10.4524,6.7362,9.47624,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,401,116,49,80,2826.0,225.882,0.696014,0.6125,148.438,146.491,174.625,174.743,160,200,45.0365,11,67,4.51964,8.70285,3.16066,0.719042,2.10568,2.987,4.05222,7.84041,5.62398,-7.64629,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,277,134,80,80,5749.5,292.811,0.842684,1.0,157.805,152.277,180.472,180.72,152,206,43.0321,11,65,6.57356,7.20873,2.78433,0.788458,4.77074,4.12523,5.78242,-11.3828,9.08872,10.7476,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,593,157,47,59,2324.0,246.912,0.47903,0.79661,163.909,158.229,182.391,182.49,159,198,36.1762,14,66,4.99036,9.10745,3.3535,0.72768,2.54199,3.85398,4.33246,-9.83331,6.72459,8.42602,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,122,205,80,80,5684.0,344.225,0.602807,1.0,163.417,159.443,183.007,183.203,165,207,36.2074,12,52,5.26402,5.86107,2.86773,0.779306,3.65457,5.38483,5.65901,11.5435,7.76101,11.2262,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,199,218,80,80,5536.0,331.054,0.634759,1.0,166.646,166.068,188.933,188.937,174,219,34.8893,14,54,6.45387,6.3794,2.78422,0.782509,4.65408,3.62685,5.5177,-10.1883,-8.05357,-10.3093,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,493,232,80,80,5951.0,308.77,0.784388,1.0,147.395,150.957,179.75,179.756,164,201,47.3967,9,64,3.64571,6.75155,2.26391,0.780772,3.54234,4.11265,6.09898,11.2088,-7.87024,12.072,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,580,263,60,68,3304.0,229.74,0.78664,0.882353,150.72,149.87,179.589,179.791,170,200,47.4302,16,67,3.93926,8.74727,3.08485,0.770098,2.93408,3.3302,5.83489,10.4937,-7.92915,-10.6817,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,14,261,80,80,5982.0,328.426,0.696916,1.0,154.655,155.465,181.566,181.575,170,200,41.6079,14,67,4.47313,7.41875,2.82862,0.780181,4.08981,4.43207,6.01093,11.3688,-8.21946,-11.3981,GlobuloRosso,1
BloodImage_00024.jpeg,GlobuloRosso,34,310,80,80,6141.0,318.142,0.762442,1.0,160.97,162.452,183.898,183.917,172,222,35.0529,10,67,6.52422,9.00362,3.26505,0.781213,4.35982,5.06783,6.71765,12.6104,-8.89757,-14.3952,GlobuloRosso,1
BloodImage_00026.jpeg,GlobuloBianco,450,0,112,101,8443.0,395.966,0.676693,1.10891,199.928,120.734,125.083,199.932,160,228,104.407,9,149,9.69293,22.5448,4.39213,0.757345,2.55954,3.34659,5.6709,-10.1971,-6.95697,-10.7354,GlobuloBianco,0
BloodImage_00026.jpeg,Piastrina,294,434,18,15,174.0,51.4558,0.825828,1.2,206.944,170.711,175.487,206.944,189,225,45.6041,29,63,8.6753,9.09374,4.74219,0.758554,2.35885,3.73045,5.08868,10.0853,7.49311,9.51331,Piastrina,2
BloodImage_00026.jpeg,Piastrina,161,276,18,15,174.5,50.8701,0.847385,1.2,199.036,172.071,167.584,199.036,185,216,40.3096,28,53,6.7187,6.43362,4.69261,0.78736,3.22675,3.8475,5.88881,10.9427,7.77307,-10.8772,Piastrina,2
BloodImage_00026.jpeg,GlobuloRosso,195,3,80,80,5108.5,344.066,0.542275,1.0,157.972,154.876,177.312,178.175,154,205,38.301,11,77,7.34292,11.8097,3.13865,0.775238,4.10166,3.42285,5.51023,-10.2586,-8.62281,10.0461,GlobuloRosso,1
BloodImage_00026.jpeg,GlobuloRosso,121,78,76,70,4277.5,260.468,0.792302,1.08571,159.624,152.819,177.208,177.775,155,209,37.556,6,70,6.61282,10.0793,4.0621,0.778677,3.07412,3.98551,6.60872,12.2083,8.72144,-11.9678,GlobuloRosso,1
BloodImage_00026.jpeg,GlobuloRosso,44,86,80,73,4521.0,280.569,0.721716,1.09589,152.161,144.479,173.396,173.854,154,228,45.7677,14,81,6.67428,9.09384,3.60058,0.752033,2.58496,3.10172,4.94727,8.97289,6.37373,-10.1142,GlobuloRosso,1
